Checking process _RECO ../CMSSW_11_0_0_pre3/src/TimeMemory/step3.root and ../CMSSW_11_0_0_pre4/src/TimeMemory/step3.root (if above 100 or 20%):
-------------------------------------------------------------
 or, B       new, B      delta, B   delta, %   deltaJ, %    branch 
      186 ->        1785       1598     162.2   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBdR03oldDMwLT__RECO.
      663 ->        3811       3148     140.7   0.01     HBHERecHitsSorted_reducedHcalRecHits_hbhereco_RECO.
       71 ->         460        388     146.3   0.00     booledmValueMap_muons_muidTMOneStationAngTight_RECO.
      448 ->        1491       1044     107.6   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfCombinedCvsBJetTags__RECO.
      401 ->        4416       4015     166.7   0.01     recoTrackExtras_displacedGlobalMuons__RECO.
      193 ->        1814       1621     161.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3HitsdR03__RECO.
     1777 ->        1917        141      7.6   0.00     intedmValueMap_offlinePrimaryVertices__RECO.
     1187 ->        1604        418     29.9   0.00     doubleedmValueMap_muons_muPFSumDRIsoValueChargedAll04_RECO.
     8968 ->        8328       -639     -7.4  -0.00     recoPFCandidateedmFwdPtrs_particleFlowPtrs__RECO.
      735 ->        1139        404     43.1   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueCharged03_RECO.
    24221 ->       30491       6270     22.9   0.02     recoPFJets_ak4PFJets__RECO.
     2954 ->        7709       4756     89.2   0.02     recoJetedmRefToBaseProdTorecoJetExtendedAssociationJetExtendedDatasAssociationVector_ak4JetExtender__RECO.
      196 ->        1787       1591     160.5   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWnewDMwLT__RECO.
      567 ->        1683       1116     99.2   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfCombinedInclusiveSecondaryVertexV2BJetTags__RECO.
      195 ->        1778       1583     160.5   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWoldDMwLT__RECO.
       31 ->         323        292     164.6   0.00     double_fixedGridRhoFastjetAll__RECO.
     1135 ->        5836       4701     134.9   0.02     recoTracks_standAloneMuons_UpdatedAtVtx_RECO.
       33 ->         444        411     172.4   0.00     recoPreshowerClusters_multi5x5SuperClustersWithPreshower_preshowerXClusters_RECO.
     6927 ->        7196        269      3.8   0.00     edmErrorSummaryEntrys_logErrorHarvester__RECO.
       88 ->        1265       1177     173.9   0.00     recoPFRecHits_particleFlowRecHitHF_Cleaned_RECO.
  9574340 ->           0   -9574340     OLDO  -34.21     DetIdfloatstdmap_hgcalLayerClusters__RECO.
      146 ->        1609       1464     166.8   0.01     recoPFRecHits_particleFlowRecHitECAL_Cleaned_RECO.
      631 ->        8180       7549     171.4   0.03     l1tMuonBXVector_gmtStage2Digis_imdMuonsEMTFNeg_RECO.
   503372 ->      511024       7652      1.5   0.03     TrackingRecHitsOwned_trackExtenderWithMTD__RECO.
      346 ->        5232       4886     175.2   0.02     recoTracks_uncleanedOnlyCkfOutInTracksFromConversions__RECO.
      272 ->         664        391     83.6   0.00     doubleedmValueMap_muons_muPFSumDRIsoValueNeutralHighThreshold03_RECO.
      187 ->        1766       1579     161.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWnewDMwLT__RECO.
      202 ->        2616       2414     171.4   0.01     recoGsfElectronCores_lowPtGsfElectronCores__RECO.
       46 ->         429        383     161.0   0.00     booledmValueMap_muons_muidGMTkChiCompatibility_RECO.
       96 ->        1209       1113     170.5   0.00     DCSRecord_onlineMetaDataDigis__RECO.
    18920 ->       18009       -911     -4.9  -0.00     ME0DetIdME0RecHitsOwnedRangeMap_me0RecHits__RECO.
      112 ->        1089        977     162.6   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_softPFMuonBJetTags__RECO.
     6358 ->        8439       2082     28.1   0.01     recoVertexsedmAssociation_offlinePrimaryVertices4D__RECO.
     1318 ->        1759        441     28.6   0.00     doubleedmValueMap_muons_muPFSumDRIsoValuePU03_RECO.
      366 ->         540        174     38.5   0.00     booledmValueMap_chargedHadronPFTrackIsolation__RECO.
     8345 ->       10078       1733     18.8   0.01     recoJetedmRefToBaseProdrecoTracksrecoTrackrecoTracksTorecoTrackedmrefhelperFindUsingAdvanceedmRefVectorsAssociationVector_ak4JetTracksAssociatorAtVertexPF__RECO.
      422 ->         822        400     64.4   0.00     floatedmValueMap_offlinePrimaryVertices4DnoPID__RECO.
      485 ->        6256       5772     171.2   0.02     l1tCaloTowerBXVector_caloStage2Digis_CaloTower_RECO.
      174 ->        2576       2402     174.7   0.01     CTPPSLocalTrackLites_ctppsLocalTrackLiteProducer__RECO.
      370 ->        1377       1007     115.3   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfDeepCMVAJetTags_probb_RECO.
    17473 ->       17770        297      1.7   0.00     floatedmValueMap_trackExtenderWithMTD_generalTrackt0_RECO.
      468 ->        6014       5546     171.1   0.02     l1tJetBXVector_gtStage2Digis_Jet4_RECO.
      119 ->        1470       1351     170.0   0.00     CTPPSDiamondDigiedmDetSetVector_ctppsDiamondRawToDigi_TimingDiamond_RECO.
      566 ->        4834       4268     158.1   0.02     recoTracks_cosmicMuons1Leg__RECO.
      199 ->        1828       1629     160.7   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3HitsdR03__RECO.
       68 ->         968        901     173.8   0.00     TotemFEDInfos_totemRPRawToDigi_TrackingStrip_RECO.
      169 ->        1768       1599     165.0   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLTraw_category_RECO.
      197 ->        1805       1608     160.7   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWdR03oldDMwLT__RECO.
      434 ->        1856       1422     124.1   0.01     recoPFTauDiscriminator_hpsPFTauNeutralIsoPtSum__RECO.
    11452 ->        9624      -1827    -17.3  -0.01     TrackingRecHitsOwned_refittedStandAloneMuons__RECO.
      134 ->        1924       1790     173.9   0.01     recoPhotonCores_ootPhotonCore__RECO.
     1229 ->        1684        455     31.2   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueGamma04_RECO.
       28 ->         400        372     174.0   0.00     edmTriggerResults_TriggerResults__RECO.
       30 ->         398        367     171.8   0.00     floatedmValueMap_eidRobustHighEnergy__RECO.
       78 ->         462        385     142.6   0.00     booledmValueMap_muons_muidTMOneStationTight_RECO.
      168 ->        2514       2347     175.0   0.01     l1extraL1JetParticles_l1extraParticles_IsoTau_RECO.
     8981 ->        8347       -634     -7.3  -0.00     recoPFCandidateedmFwdPtrs_particleFlowTmpPtrs__RECO.
      663 ->        7714       7051     168.3   0.03     l1tMuonBXVector_gtStage2Digis_Muon_RECO.
   119531 ->      153472      33941     24.9   0.12     recoGsfElectrons_ecalDrivenGsfElectronsFromMultiCl__RECO.
     1011 ->        5450       4439     137.4   0.02     recoTracks_tevMuons_firstHit_RECO.
      183 ->        1764       1581     162.4   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBnewDMwLT__RECO.
      520 ->        6699       6179     171.2   0.02     l1tEGammaBXVector_gtStage2Digis_EGamma5_RECO.
      613 ->        7920       7307     171.3   0.03     l1tMuonBXVector_gmtStage2Digis_MuonCopy4_RECO.
     6413 ->        6615        202      3.1   0.00     floatedmValueMap_tofPID_probPi_RECO.
      340 ->        5058       4718     174.8   0.02     recoSuperClusters_particleFlowSuperClusterOOTECAL_particleFlowSuperClusterOOTECALBarrel_RECO.
     1077 ->        4364       3287     120.8   0.01     recoVertexCompositePtrCandidates_inclusiveCandidateSecondaryVertices__RECO.
      485 ->        6227       5742     171.1   0.02     l1tTauBXVector_gtStage2Digis_Tau3_RECO.
     1502 ->        1680        178     11.2   0.00     floatedmValueMap_trackTimeValueMapProducer_generalTracksPerfectResolutionModelResolution_RECO.
      576 ->        3788       3212     147.2   0.01     recoMuonCosmicCompatibilityedmValueMap_muons_cosmicsVeto_RECO.
    15289 ->       17449       2161     13.2   0.01     recoVertexs_offlinePrimaryVertices4DnoPID__RECO.
       47 ->         430        383     160.4   0.00     booledmValueMap_muons_muidGlobalMuonPromptTight_RECO.
    17618 ->       17938        320      1.8   0.00     floatedmValueMap_trackTimeValueMapProducer_generalTracksConfigurableFlatResolutionModel_RECO.
     3352 ->       24737      21385     152.3   0.08     recoPhotons_photons__RECO.
    16688 ->       18710       2023     11.4   0.01     recoVertexs_offlinePrimaryVertices4D__RECO.
      197 ->        1772       1574     159.9   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByMVA6rawElectronRejection_category_RECO.
      118 ->        1732       1614     174.4   0.01     DcsStatuss_scalersRawToDigi__RECO.
      111 ->        1352       1242     169.7   0.00     CTPPSPixelRecHitedmDetSetVector_ctppsPixelRecHits__RECO.
      164 ->        1678       1513     164.4   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByDecayModeFindingOldDMs__RECO.
      278 ->        2868       2590     164.7   0.01     recoPFTausedmRefProdrecoPFTauTransverseImpactParametersrecoPFTauTransverseImpactParameterrecoPFTauTransverseImpactParametersTorecoPFTauTransverseImpactParameteredmrefhelperFindUsingAdvanceedmRefsAssociationVector_hpsPFTauTransverseImpactParameters__RECO.
      260 ->        3241       2981     170.3   0.01     recoBeamHaloSummary_BeamHaloSummary__RECO.
      403 ->         824        421     68.7   0.00     floatedmValueMap_offlinePrimaryVertices4DnoPIDWithBS__RECO.
      168 ->        2528       2360     175.0   0.01     l1extraL1JetParticles_l1extraParticles_Forward_RECO.
    16588 ->       16857        268      1.6   0.00     floatedmValueMap_trackTimeValueMapProducer_generalTracksPerfectResolutionModel_RECO.
      112 ->        1369       1257     169.8   0.00     TotemRPClusteredmDetSetVector_totemRPClusterProducer__RECO.
       24 ->         325        301     172.2   0.00     double_ak8PFJetsCHSSoftDrop_rho_RECO.
      169 ->        1768       1599     165.0   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLTraw_category_RECO.
     4390 ->        8357       3968     62.3   0.01     recoSuperClusters_correctedHybridSuperClusters__RECO.
      192 ->        1744       1551     160.3   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByMVA6VLooseElectronRejection__RECO.
      362 ->        1789       1426     132.6   0.01     recoPFTauDiscriminator_hpsPFTauChargedIsoPtSumdR03__RECO.
       26 ->         343        317     171.5   0.00     doubles_cmsTopTagPFJetsCHS_sigmas_RECO.
     3676 ->        7684       4007     70.6   0.01     recoTrackExtras_tevMuons_firstHit_RECO.
    11443 ->       11733        290      2.5   0.00     floatedmValueMap_trackExtenderWithMTD_generalTrackBeta_RECO.
      168 ->        1647       1480     163.1   0.01     recoPFTauDiscriminator_hpsPFTauPhotonPtSumOutsideSignalConedR03__RECO.
      103 ->        1236       1132     169.2   0.00     recoTracksToOnerecoTracksAssociation_tevMuons_default_RECO.
      391 ->        5024       4633     171.1   0.02     l1tEtSumBXVector_gtStage2Digis_EtSum2_RECO.
     6354 ->        8511       2156     29.0   0.01     recoVertexsedmAssociation_offlinePrimaryVerticesWithBS__RECO.
      334 ->        1798       1464     137.3   0.01     recoPFTauDiscriminator_hpsPFTauNeutralIsoPtSumWeightdR03__RECO.
      228 ->        2651       2423     168.4   0.01     recoCaloClusters_hybridSuperClusters_uncleanOnlyHybridBarrelBasicClusters_RECO.
      438 ->        5473       5035     170.4   0.02     recoCaloMETs_caloMetBE__RECO.
     5577 ->       10016       4439     56.9   0.02     recoConversions_allConversions__RECO.
      568 ->        2158       1590     116.7   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByIsolationMVArun2v1PWnewDMwLTraw__RECO.
      631 ->        7488       6857     168.9   0.02     l1tEGammaBXVector_caloStage2Digis_EGamma_RECO.
      262 ->        2700       2438     164.6   0.01     recoBasicJets_cmsTopTagPFJetsCHS__RECO.
      468 ->        6014       5546     171.1   0.02     l1tJetBXVector_gtStage2Digis_Jet3_RECO.
       80 ->         495        416     144.5   0.00     booledmValueMap_muons_muidTMLastStationOptimizedLowPtTight_RECO.
     2950 ->        5409       2459     58.8   0.01     recoCaloClusters_particleFlowSuperClusterECAL_particleFlowBasicClusterECALBarrel_RECO.
       34 ->         361        327     165.8   0.00     double_fixedGridRhoFastjetCentralChargedPileUp__RECO.
      376 ->         594        218     45.0   0.00     TrackingRecHitsOwned_displacedGlobalMuons__RECO.
      191 ->        1741       1549     160.4   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByMVA6MediumElectronRejection__RECO.
     3834 ->        7666       3832     66.6   0.01     recoTrackExtras_tevMuons_picky_RECO.
    96920 ->       97320        400      0.4   0.00     FTLClusteredmNewDetSetVector_mtdClusters_FTLEndcap_RECO.
   745777 ->      755019       9242      1.2   0.03     recoTracks_trackExtenderWithMTD__RECO.
      643 ->        3068       2425     130.7   0.01     EBDigiCollection_selectDigi_selectedEcalEBDigiCollection_RECO.
      553 ->         929        376     50.7   0.00     doubleedmValueMap_muons_muPFSumDRIsoValueNeutral04_RECO.
      160 ->        1574       1414     163.1   0.01     recoPFTauDiscriminator_hpsPFTauFootprintCorrection__RECO.
      286 ->        1297       1011     127.7   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfJetProbabilityBJetTags__RECO.
     1050 ->        1502        451     35.4   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueGamma03_RECO.
       25 ->         326        301     171.2   0.00     doubles_ak4PFJetsCHS_rhos_RECO.
      562 ->        1012        450     57.2   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueGammaHighThreshold03_RECO.
      553 ->         935        381     51.2   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueNeutral04_RECO.
      254 ->        3808       3554     175.0   0.01     l1extraL1MuonParticles_l1extraParticles__RECO.
      188 ->        1793       1606     162.1   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBdR03oldDMwLT__RECO.
      597 ->        7687       7090     171.2   0.03     l1tMuonBXVector_gtStage2Digis_Muon3_RECO.
       23 ->         312        289     172.0   0.00     double_ak8PFJetsCHS_sigma_RECO.
     4243 ->        6145       1902     36.6   0.01     recoVertexs_inclusiveSecondaryVertices__RECO.
     6481 ->       10826       4345     50.2   0.02     recoPFTauTransverseImpactParameters_hpsPFTauTransverseImpactParameters_PFTauTIP_RECO.
      170 ->        2567       2397     175.1   0.01     l1extraL1EmParticles_l1extraParticles_NonIsolated_RECO.
      335 ->        5186       4851     175.7   0.02     recoSuperClusters_particleFlowSuperClusterECAL_particleFlowSuperClusterECALEndcapWithPreshower_RECO.
     6354 ->        8503       2149     28.9   0.01     recoVertexsedmAssociation_offlinePrimaryVertices4DWithBS__RECO.
      508 ->         924        416     58.1   0.00     floatedmValueMap_offlinePrimaryVertices4Dfastsim__RECO.
      148 ->        1204       1056     156.2   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfSimpleSecondaryVertexHighEffBJetTags__RECO.
      193 ->        1777       1584     160.9   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBoldDMwLT__RECO.
     5219 ->       35362      30143     148.6   0.11     recoGsfElectrons_lowPtGsfElectrons__RECO.
     2682 ->        3749       1067     33.2   0.00     DTChamberIdDTRecSegment4DsOwnedRangeMap_dt4DSegments__RECO.
     1063 ->        1470        408     32.2   0.00     doubleedmValueMap_muons_muPFSumDRIsoValueChargedAll03_RECO.
    11196 ->       11337        141      1.3   0.00     floatedmValueMap_tofPID_sigmat0safe_RECO.
      371 ->        1389       1018     115.7   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfDeepCMVAJetTags_probudsg_RECO.
       23 ->         306        283     172.0   0.00     double_ak4PFJets_sigma_RECO.
      575 ->        2180       1605     116.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw__RECO.
       32 ->         422        390     171.9   0.00     booledmValueMap_PhotonIDProd_PhotonCutBasedIDLoose_RECO.
     2603 ->        6597       3993     86.8   0.01     recoTrackExtras_standAloneMuons__RECO.
      190 ->        2672       2481     173.4   0.01     recoCaloClusters_particleFlowSuperClusterOOTECAL_particleFlowBasicClusterOOTECALBarrel_RECO.
      132 ->        1220       1088     160.8   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfSimpleInclusiveSecondaryVertexHighEffBJetTags__RECO.
      112 ->        1366       1254     169.7   0.00     CTPPSPixelDataErroredmDetSetVector_ctppsPixelDigis__RECO.
     1169 ->        3458       2289     98.9   0.01     recoCaloClusters_particleFlowEGamma_EBEEClusters_RECO.
     3941 ->        7811       3870     65.9   0.01     recoTrackExtras_tevMuons_default_RECO.
      161 ->        1674       1512     164.8   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByDecayModeFindingNewDMs__RECO.
     8142 ->       12984       4842     45.8   0.02     recoCaloJets_ak4CaloJets__RECO.
      493 ->        1557       1064     103.8   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfCombinedCvsLJetTags__RECO.
      197 ->        1806       1609     160.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWdR03oldDMwLT__RECO.
      582 ->        6783       6201     168.4   0.02     l1tJetBXVector_caloStage2Digis_Jet_RECO.
      465 ->         858        393     59.5   0.00     floatedmValueMap_offlinePrimaryVertices4D__RECO.
      553 ->        1953       1400     111.7   0.01     recoPFTauDiscriminator_hpsPFTauPUcorrPtSum__RECO.
      194 ->        1785       1591     160.8   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWoldDMwLT__RECO.
      195 ->        1783       1588     160.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWoldDMwLT__RECO.
      171 ->        1791       1620     165.1   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw_category_RECO.
       44 ->         412        368     161.7   0.00     booledmValueMap_muons_muidAllArbitrated_RECO.
       24 ->         325        301     172.2   0.00     double_cmsTopTagPFJetsCHS_sigma_RECO.
      196 ->        1802       1606     160.8   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBdR03oldDMwLT__RECO.
      159 ->        2394       2236     175.1   0.01     recoCaloClusters_multi5x5SuperClusters_multi5x5EndcapBasicClusters_RECO.
       35 ->         404        368     167.9   0.00     intedmValueMap_dedxHitInfo_prescale_RECO.
      362 ->        5446       5084     175.1   0.02     recoConversions_gsfTracksOpenConversions_gsfTracksOpenConversions_RECO.
      409 ->         665        256     47.7   0.00     floats_hgcalLayerClusters_InitialLayerClustersMask_RECO.
    21346 ->       23414       2068      9.2   0.01     recoVertexs_offlinePrimaryVertices__RECO.
      173 ->        2176       2003     170.5   0.01     HFRecHitsSorted_reducedHcalRecHits_hfreco_RECO.
     1975 ->        8098       6123     121.6   0.02     recoPFJets_cmsTopTagPFJetsCHS_caTopSubJets_RECO.
      192 ->        1804       1612     161.5   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWdR03oldDMwLT__RECO.
      193 ->        1780       1587     161.0   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWoldDMwLT__RECO.
      361 ->        1376       1015     116.9   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfDeepCSVJetTags_probudsg_RECO.
      143 ->        2116       1973     174.7   0.01     recoCaloClusters_hgcalLayerClusters_sharing_RECO.
   698861 ->      708013       9152      1.3   0.03     recoTracks_generalTracks__RECO.
      995 ->        5301       4306     136.8   0.02     recoTracks_tevMuons_dyt_RECO.
     2032 ->        2173        140      6.7   0.00     intedmValueMap_offlinePrimaryVertices4DWithBS__RECO.
       79 ->         474        394     142.6   0.00     booledmValueMap_muons_muidTrackerMuonArbitrated_RECO.
      322 ->         453        131     33.8   0.00     floats_generalTracks_MVAValues_RECO.
      493 ->         921        428     60.6   0.00     floatedmValueMap_offlinePrimaryVertices4DfastsimWithBS__RECO.
      520 ->        6699       6179     171.2   0.02     l1tEGammaBXVector_gtStage2Digis_EGamma4_RECO.
      613 ->        7920       7307     171.3   0.03     l1tMuonBXVector_gmtStage2Digis_MuonCopy3_RECO.
       78 ->         962        884     170.1   0.00     CTPPSRecord_onlineMetaDataDigis__RECO.
      485 ->        6227       5742     171.1   0.02     l1tTauBXVector_gtStage2Digis_Tau2_RECO.
     1364 ->        1687        322     21.1   0.00     RPCDetIdRPCRecHitsOwnedRangeMap_rpcRecHits__RECO.
      384 ->         789        405     69.1   0.00     doubleedmValueMap_muons_muPFMeanDRIsoValueNeutralHighThreshold04_RECO.
       85 ->        1194       1109     173.4   0.00     l1extraL1HFRingss_l1extraParticles__RECO.
      597 ->        7687       7090     171.2   0.03     l1tMuonBXVector_gtStage2Digis_Muon2_RECO.
       73 ->         465        392     145.6   0.00     booledmValueMap_muons_muidTMLastStationAngLoose_RECO.
       88 ->        1265       1177     173.9   0.00     recoPFRecHits_particleFlowRecHitHO_Cleaned_RECO.
      391 ->        4766       4376     169.7   0.02     l1tRegionalMuonCandBXVector_gmtStage2Digis_OMTF_RECO.
      546 ->        1595       1049     98.0   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfChargeBJetTags__RECO.
      335 ->        4705       4370     173.4   0.02     recoSuperClusters_hybridSuperClusters_uncleanOnlyHybridSuperClusters_RECO.
      631 ->        8180       7549     171.4   0.03     l1tMuonBXVector_gmtStage2Digis_imdMuonsEMTFPos_RECO.
      489 ->        2098       1609     124.4   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits__RECO.
       26 ->         330        305     171.3   0.00     doubles_ak8PFJetsCHS_sigmas_RECO.
     1077 ->        3233       2156     100.1   0.01     recoHFEMClusterShapes_hfEMClusters__RECO.
      187 ->        1773       1586     161.8   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBoldDMwLT__RECO.
      113 ->        1105        992     162.8   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_softPFElectronBJetTags__RECO.
      216 ->        2615       2398     169.4   0.01     recoPFCandidatesrecoPFCandidaterecoPFCandidatesrecoPFCandidateedmrefhelperFindUsingAdvanceedmRefsedmValueMap_particleBasedIsolation_gedGsfElectrons_RECO.
       32 ->         428        396     172.2   0.00     booledmValueMap_PhotonIDProdGED_PhotonCutBasedIDLoose_RECO.
       28 ->         394        366     173.2   0.00     L1GlobalTriggerReadoutRecord_gtDigis__RECO.
       25 ->         330        305     172.3   0.00     double_ak8PFJetsCHSSoftDrop_sigma_RECO.
      190 ->        1737       1547     160.6   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByMVA6VTightElectronRejection__RECO.
    96898 ->      103567       6669      6.7   0.02     recoGsfTracks_electronGsfTracks__RECO.
      345 ->        4610       4264     172.1   0.02     recoTracks_displacedGlobalMuons__RECO.
       32 ->         427        394     172.0   0.00     booledmValueMap_PhotonIDProd_PhotonCutBasedIDLooseEM_RECO.
       70 ->         467        397     148.0   0.00     floatedmValueMap_lowPtGsfElectronSeedValueMaps_ptbiased_RECO.
      513 ->        7715       7202     175.0   0.03     Level1TriggerScalerss_scalersRawToDigi__RECO.
      112 ->        1368       1257     169.8   0.00     TotemTimingRecHitedmDetSetVector_totemTimingRecHits__RECO.
      326 ->        1759       1433     137.5   0.01     recoPFTauDiscriminator_hpsPFTauNeutralIsoPtSumdR03__RECO.
      397 ->        4828       4431     169.6   0.02     l1tRegionalMuonCandBXVector_gmtStage2Digis_BMTF_RECO.
      185 ->        1767       1582     162.0   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBoldDMwLT__RECO.
      191 ->        1775       1584     161.2   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBoldDMwLT__RECO.
       23 ->         312        289     172.0   0.00     double_ak4TrackJets_sigma_RECO.
      186 ->        1671       1485     160.0   0.01     recoPFTauDiscriminator_hpsPFTauDiscriminationByLooseIsolation__RECO.
      193 ->        2876       2683     174.9   0.01     recoForwardProtons_ctppsProtons_singleRP_RECO.
      534 ->        6651       6117     170.3   0.02     recoCSCHaloData_CSCHaloData__RECO.
      102 ->        1224       1122     169.1   0.00     recoTracksToOnerecoTracksAssociation_tevMuons_picky_RECO.
       33 ->         347        315     165.4   0.00     double_fixedGridRhoFastjetCentralNeutral__RECO.
      168 ->        2528       2360     175.0   0.01     l1extraL1JetParticles_l1extraParticles_Central_RECO.
      530 ->        5580       5050     165.3   0.02     recoTracks_ckfInOutTracksFromConversions__RECO.
      485 ->        6227       5742     171.1   0.02     l1tTauBXVector_caloStage2Digis_MP_RECO.
      391 ->        5024       4633     171.1   0.02     l1tEtSumBXVector_gtStage2Digis_EtSum6_RECO.
      134 ->        1959       1825     174.4   0.01     recoCaloClusters_hfEMClusters__RECO.
      631 ->        8180       7549     171.4   0.03     l1tMuonBXVector_gmtStage2Digis_imdMuonsOMTFNeg_RECO.
      372 ->        1380       1007     115.0   0.00     recoJetedmRefToBaseProdTofloatsAssociationVector_pfDeepCSVJetTags_probbb_RECO.
      119 ->        1464       1345     169.9   0.00     CTPPSDiamondLocalTrackedmDetSetVector_ctppsDiamondLocalTracks__RECO.
     2057 ->        2206        148      7.0   0.00     intedmValueMap_offlinePrimaryVertices4DnoPIDWithBS__RECO.
